"DriverAge";"LicenceAge";"VehAge";"Exposure";"ClaimNumber"
"3735";21;19;10;35.01437372;5
"3736";21;19;3;26.10814511;5
"3737";22;19;14;36.36960986;5
"3738";23;20;1;28.74195756;5
"3739";23;18;20;36.84325804;5
"3740";23;20;7;54.36824093;5
"3741";24;20;1;33.16358658;5
"3742";24;20;11;39.15126626;5
"3743";25;20;0;43.17316906;5
"3744";25;20;10;58.39014374;5
"3745";25;21;13;22.47227926;5
"3746";25;20;16;23.08008214;5
"3747";25;18;20;37.27857632;5
"3748";25;21;7;39.67419576;5
"3749";26;22;13;16.53935661;5
"3750";26;20;14;43.56194387;5
"3751";26;19;15;67.79192334;5
"3752";26;19;16;48.90075291;5
"3753";26;19;18;30.55441478;5
"3754";26;23;2;6.195756331;5
"3755";26;22;7;25.7522245;5
"3756";27;20;0;60.01916496;5
"3757";27;20;1;59.20602327;5
"3758";27;22;5;30.98425736;5
"3759";28;21;1;31.86858316;5
"3760";28;23;10;12.79123888;5
"3761";28;20;11;75.87405886;5
"3762";28;22;14;22.36824093;5
"3763";28;21;2;33.2238193;5
"3764";28;21;3;53.34428474;5
"3765";28;24;3;12.45174538;5
"3766";28;21;4;49.84804928;5
"3767";28;23;4;17.56057495;5
"3768";28;21;8;57.61259411;5
"3769";29;18;19;84.24366872;5
"3770";29;18;20;50.38466804;5
"3771";29;21;4;57.14715948;5
"3772";29;22;6;40.29842574;5
"3773";30;21;0;48.98836413;5
"3774";30;21;11;58.77891855;5
"3775";30;21;15;25.27036277;5
"3776";30;19;17;45.65366188;5
"3777";30;21;2;47.20876112;5
"3778";30;21;6;87.26899384;5
"3779";30;23;7;32.42162902;5
"3780";30;22;9;40.98288843;5
"3781";31;18;-1;38.2587269;5
"3782";31;22;1;35.93976728;5
"3783";31;22;10;38.28610541;5
"3784";31;20;14;56.63518138;5
"3785";31;19;18;44.94455852;5
"3786";31;22;3;41.90006845;5
"3787";31;23;3;29.62628337;5
"3788";31;22;4;38.15742642;5
"3789";31;23;5;31.60848734;5
"3790";31;22;6;57.33059548;5
"3791";31;22;7;52.99657769;5
"3792";31;25;7;20.58863792;5
"3793";31;24;8;22.53251198;5
"3794";32;24;12;24.76659822;5
"3795";32;21;14;37.59616701;5
"3796";32;22;2;53.85078713;5
"3797";32;22;6;54.86105407;5
"3798";32;22;8;60.28199863;5
"3799";32;22;9;42.9431896;5
"3800";33;21;12;73.66187543;5
"3801";33;24;14;18.15468857;5
"3802";33;25;3;17.76317591;5
"3803";33;24;4;25.89185489;5
"3804";33;24;5;34.46406571;5
"3805";33;24;8;38.15742642;5
"3806";34;22;0;44.27378508;5
"3807";34;23;1;26.57357974;5
"3808";34;21;14;52.97467488;5
"3809";34;23;14;22.59548255;5
"3810";34;19;17;74.28062971;5
"3811";34;18;18;121.8261465;5
"3812";34;19;18;60.69815195;5
"3813";34;20;18;37.04859685;5
"3814";34;26;2;16.37234771;5
"3815";34;23;6;64.95550992;5
"3816";34;24;6;42.41752225;5
"3817";34;25;6;35.1430527;5
"3818";34;27;6;16.62422998;5
"3819";34;23;8;53.24845996;5
"3820";35;24;10;30.86105407;5
"3821";35;22;12;47.56741958;5
"3822";35;24;12;31.76728268;5
"3823";35;19;16;89.0294319;5
"3824";35;20;16;44.12594114;5
"3825";35;27;16;12.20260096;5
"3826";35;22;2;50.63928816;5
"3827";35;24;5;42.6201232;5
"3828";35;23;6;48.96919918;5
"3829";35;23;7;66.38193018;5
"3830";35;25;7;34.99794661;5
"3831";35;25;9;33.60985626;5
"3832";36;22;12;47.76728268;5
"3833";36;24;12;28.13963039;5
"3834";36;19;17;70.4476386;5
"3835";36;19;18;59.32648871;5
"3836";36;18;19;90.75154004;5
"3837";36;19;20;24.5284052;5
"3838";36;23;3;63.61670089;5
"3839";36;24;3;30.85284052;5
"3840";36;23;4;55.09924709;5
"3841";36;24;5;32.0164271;5
"3842";36;26;8;30.43394935;5
"3843";36;23;9;46.37645448;5
"3844";36;25;9;24.31485284;5
"3845";37;23;0;48.39425051;5
"3846";37;25;10;17.77686516;5
"3847";37;24;13;30.52156057;5
"3848";37;23;14;28.22176591;5
"3849";37;20;16;52.678987;5
"3850";37;19;19;42.67488022;5
"3851";37;23;4;50.32991102;5
"3852";37;28;7;15.2936345;5
"3853";38;23;0;44.29842574;5
"3854";38;21;1;108.4736482;5
"3855";38;24;11;27.54825462;5
"3856";38;22;12;36.76386037;5
"3857";38;22;14;34.98699521;5
"3858";38;20;18;41.21013005;5
"3859";38;18;20;87.44421629;5
"3860";38;26;6;21.87542779;5
"3861";38;23;7;57.98220397;5
"3862";39;22;12;52.74469541;5
"3863";39;23;12;42.91033539;5
"3864";39;22;14;31.21149897;5
"3865";39;18;21;59.80013689;5
"3866";39;23;3;44.65982204;5
"3867";39;27;4;14.16016427;5
"3868";39;28;4;24.44079398;5
"3869";39;25;5;32.1724846;5
"3870";39;26;6;27.35112936;5
"3871";39;22;7;75.99726215;5
"3872";39;22;8;62.87748118;5
"3873";40;22;1;58.88843258;5
"3874";40;23;10;46.39288159;5
"3875";40;26;11;28.48186174;5
"3876";40;22;12;43.89048597;5
"3877";40;26;12;13.99863107;5
"3878";40;20;16;64.38329911;5
"3879";40;21;18;38.2477755;5
"3880";40;23;8;58.35455168;5
"3881";41;18;-1;50.89390828;5
"3882";41;23;1;39.06365503;5
"3883";41;28;11;15.90417522;5
"3884";41;20;16;63.59753593;5
"3885";41;19;18;72.95277207;5
"3886";41;20;19;31.55099247;5
"3887";41;23;2;45.18275154;5
"3888";41;22;4;70.51608487;5
"3889";41;25;4;29.48665298;5
"3890";41;25;7;31.50171116;5
"3891";41;27;7;18.6255989;5
"3892";41;23;8;66.7761807;5
"3893";41;24;9;34.02327173;5
"3894";41;26;9;31.43874059;5
"3895";42;23;0;51.53730322;5
"3896";42;22;13;38.18206708;5
"3897";42;21;14;59.73990418;5
"3898";42;20;15;85.17180014;5
"3899";42;20;16;71.93155373;5
"3900";42;22;16;30.48596851;5
"3901";42;30;2;10.0862423;5
"3902";42;27;5;21.47296372;5
"3903";42;24;6;44.23271732;5
"3904";42;31;6;11.30732375;5
"3905";42;22;7;69.9028063;5
"3906";42;25;7;32.73374401;5
"3907";42;29;7;12.98288843;5
"3908";42;24;8;34.67214237;5
"3909";43;21;0;90.954141;5
"3910";43;21;13;78.66666667;5
"3911";43;23;3;47.36481862;5
"3912";43;27;3;24.21629021;5
"3913";43;23;4;42.03696099;5
"3914";43;24;4;45.09240246;5
"3915";43;26;4;21.64544832;5
"3916";43;22;6;65.04312115;5
"3917";43;24;7;47.92881588;5
"3918";43;29;7;20.92265572;5
"3919";43;23;8;53.59069131;5
"3920";43;24;9;37.77412731;5
"3921";43;26;9;18.54893908;5
"3922";44;22;0;41.01574264;5
"3923";44;22;1;42.04517454;5
"3924";44;23;10;36.57768652;5
"3925";44;21;15;43.43052704;5
"3926";44;22;15;27.52635181;5
"3927";44;19;18;75.55920602;5
"3928";44;19;19;56.66255989;5
"3929";44;24;2;29.045859;5
"3930";44;23;4;35.83025325;5
"3931";44;23;6;38.37097878;5
"3932";44;23;7;47.00616016;5
"3933";44;27;9;20.6954141;5
"3934";45;23;10;33.36618754;5
"3935";45;22;11;38.50513347;5
"3936";45;24;11;29.18822724;5
"3937";45;25;11;30.32991102;5
"3938";45;23;13;23.16769336;5
"3939";45;19;15;139.8001369;5
"3940";45;19;18;83.95893224;5
"3941";45;26;4;20.86516085;5
"3942";45;22;5;41.724846;5
"3943";45;22;6;53.20465435;5
"3944";45;23;6;45.73305955;5
"3945";45;24;6;28.24914442;5
"3946";45;25;8;31.88774812;5
"3947";46;22;0;49.16632444;5
"3948";46;21;11;91.53182752;5
"3949";46;22;11;37.88090349;5
"3950";46;27;14;14.72416153;5
"3951";46;21;15;50.66392882;5
"3952";46;22;2;48.79123888;5
"3953";46;18;21;75.10746064;5
"3954";46;21;4;98.37371663;5
"3955";46;24;5;20.24640657;5
"3956";46;27;6;25.15263518;5
"3957";46;24;7;31.62217659;5
"3958";46;28;8;20.91991786;5
"3959";47;18;-1;38.39561944;5
"3960";47;21;1;92.74743326;5
"3961";47;22;1;49.90006845;5
"3962";47;28;1;14.68856947;5
"3963";47;30;1;10.71594798;5
"3964";47;23;13;26.83641342;5
"3965";47;21;2;97.38809035;5
"3966";47;24;5;31.55646817;5
"3967";47;25;9;24.50376454;5
"3968";48;23;0;35.83025325;5
"3969";48;22;1;62.67488022;5
"3970";48;22;11;57.16632444;5
"3971";48;22;12;54.88843258;5
"3972";48;21;14;49.96030116;5
"3973";48;19;18;89.94661191;5
"3974";48;26;2;16.38877481;5
"3975";48;19;20;50.1026694;5
"3976";48;22;6;66.99247091;5
"3977";48;23;6;38.01779603;5
"3978";48;23;8;54.09993155;5
"3979";49;22;1;60.91444216;5
"3980";49;21;18;39.51813826;5
"3981";49;19;19;78.75701574;5
"3982";49;22;5;75.45790554;5
"3983";49;23;5;44.32032854;5
"3984";49;22;6;81.79055441;5
"3985";49;23;6;53.00479124;5
"3986";49;26;8;21.81793292;5
"3987";49;22;9;60.58590007;5
"3988";50;24;0;35.92334018;5
"3989";50;23;17;26.42847365;5
"3990";50;18;21;56.84873374;5
"3991";50;24;3;34.091718;5
"3992";50;28;4;18.90212183;5
"3993";50;24;6;44.89253936;5
"3994";50;23;7;56.55030801;5
"3995";50;28;7;21.2019165;5
"3996";50;22;8;95.69062286;5
"3997";50;23;8;44.64065708;5
"3998";50;24;9;41.59069131;5
"3999";51;24;0;41.07871321;5
"4000";51;22;10;65.49486653;5
"4001";51;23;10;42.83915127;5
"4002";51;20;16;89.22108145;5
"4003";51;21;2;130.3052704;5
"4004";51;24;4;40.13963039;5
"4005";51;25;8;41.17727584;5
"4006";51;22;9;82.34907598;5
"4007";51;25;9;30.69404517;5
"4008";51;26;9;28.69815195;5
"4009";52;22;1;88.77481177;5
"4010";52;24;1;52.46817248;5
"4011";52;26;12;28.99383984;5
"4012";52;23;15;34.39835729;5
"4013";52;18;19;130.3874059;5
"4014";52;25;2;30.52156057;5
"4015";52;20;20;37.67556468;5
"4016";52;22;4;79.55099247;5
"4017";52;23;4;65.41273101;5
"4018";52;28;6;22.88843258;5
"4019";52;29;6;20.03285421;5
"4020";52;23;8;60.85147159;5
"4021";52;24;8;55.06091718;5
"4022";53;21;0;126.9650924;5
"4023";53;22;12;77.26214921;5
"4024";53;28;13;19.67967146;5
"4025";53;24;15;29.98494182;5
"4026";53;24;3;52.91718001;5
"4027";53;26;3;34.97878166;5
"4028";53;23;4;58.91033539;5
"4029";53;24;4;53.86447639;5
"4030";53;27;4;28.59685147;5
"4031";53;24;6;62.9705681;5
"4032";53;23;7;72.27104723;5
"4033";53;25;8;48.16427105;5
"4034";53;24;9;57.01300479;5
"4035";54;24;10;44.90896646;5
"4036";54;25;11;40.26009582;5
"4037";54;22;12;69.36892539;5
"4038";54;25;12;40.89527721;5
"4039";54;22;13;55.8110883;5
"4040";54;25;15;26.70499658;5
"4041";54;21;17;43.92881588;5
"4042";54;24;2;59.93702943;5
"4043";54;23;4;74.78439425;5
"4044";54;25;4;48.74469541;5
"4045";54;22;5;98.52156057;5
"4046";54;24;5;48.36413415;5
"4047";54;25;5;52.45174538;5
"4048";54;24;6;60.96919918;5
"4049";54;27;6;42.091718;5
"4050";54;22;8;100.862423;5
"4051";54;24;8;68.62970568;5
"4052";54;23;9;66.46954141;5
"4053";54;24;9;49.59069131;5
"4054";55;24;1;52.64065708;5
"4055";55;29;1;20.20807666;5
"4056";55;23;10;51.42505133;5
"4057";55;25;12;40.05475702;5
"4058";55;21;16;61.93839836;5
"4059";55;24;2;61.75496235;5
"4060";55;28;3;20.55852156;5
"4061";55;29;4;22.66392882;5
"4062";55;26;5;35.82477755;5
"4063";55;26;6;41.65639973;5
"4064";55;28;6;35.16221766;5
"4065";55;26;7;41.50581793;5
"4066";55;25;9;45.91649555;5
"4067";55;26;9;35.14031485;5
"4068";56;21;0;113.2895277;5
"4069";56;28;0;23.00342231;5
"4070";56;21;12;81.08418891;5
"4071";56;21;13;65.34702259;5
"4072";56;26;13;30.49691992;5
"4073";56;19;19;63.16495551;5
"4074";56;22;2;93.06776181;5
"4075";56;25;2;38.81451061;5
"4076";56;19;20;46.10540726;5
"4077";56;26;4;42.22587269;5
"4078";56;28;5;21.11704312;5
"4079";56;25;6;51.49623546;5
"4080";56;24;7;54.03422313;5
"4081";56;24;9;44.41615332;5
"4082";57;23;1;73.62080767;5
"4083";57;27;1;33.18822724;5
"4084";57;23;11;63.43052704;5
"4085";57;21;12;86.9705681;5
"4086";57;26;12;37.7357974;5
"4087";57;19;15;132.476386;5
"4088";57;20;16;60.50376454;5
"4089";57;19;17;102.9760438;5
"4090";57;21;17;35.94524298;5
"4091";57;20;18;46.42299795;5
"4092";57;19;19;68.72553046;5
"4093";57;25;2;33.29500342;5
"4094";57;24;3;57.94661191;5
"4095";57;25;4;43.43600274;5
"4096";57;26;4;40.47091034;5
"4097";57;28;4;35.79192334;5
"4098";57;30;4;29.65092402;5
"4099";57;22;5;92.43531828;5
"4100";57;26;5;38.92402464;5
"4101";57;29;5;24.5174538;5
"4102";57;23;7;75.06365503;5
"4103";57;22;8;79.24161533;5
"4104";57;23;8;71.34291581;5
"4105";58;23;0;67.89869952;5
"4106";58;26;1;42.16837782;5
"4107";58;22;10;67.92607803;5
"4108";58;21;11;116.0930869;5
"4109";58;27;11;33.92197125;5
"4110";58;20;13;102.7405886;5
"4111";58;26;13;39.78918549;5
"4112";58;22;16;42.67488022;5
"4113";58;18;18;203.4004107;5
"4114";58;29;18;14.7871321;5
"4115";58;25;3;40.8569473;5
"4116";58;25;5;44.68172485;5
"4117";58;26;5;58.86379192;5
"4118";58;33;6;21.85352498;5
"4119";58;24;7;55.76728268;5
"4120";58;25;7;50.05065024;5
"4121";58;24;8;58.93771389;5
"4122";59;22;0;108.5147159;5
"4123";59;22;10;73.36618754;5
"4124";59;23;11;51.27994524;5
"4125";59;32;11;14.9486653;5
"4126";59;24;12;35.58110883;5
"4127";59;20;14;89.43189596;5
"4128";59;23;14;19.70704997;5
"4129";59;21;16;88.26830938;5
"4130";59;22;16;50.55441478;5
"4131";59;25;2;42.05612594;5
"4132";59;27;5;44.84599589;5
"4133";59;30;5;23.17316906;5
"4134";59;23;7;60.36413415;5
"4135";59;23;9;51.77823409;5
"4136";60;24;0;40.7063655;5
"4137";60;22;1;101.0787132;5
"4138";60;21;11;130.2422998;5
"4139";60;21;13;97.10061602;5
"4140";60;32;14;13.09240246;5
"4141";60;33;14;11.137577;5
"4142";60;20;15;97.724846;5
"4143";60;20;17;75.34291581;5
"4144";60;18;21;71.38398357;5
"4145";60;23;3;56.29842574;5
"4146";60;28;4;29.79329227;5
"4147";60;23;6;54.72142368;5
"4148";60;27;7;39.00889802;5
"4149";60;28;8;32.8733744;5
"4150";61;23;0;96.45722108;5
"4151";61;23;1;80.03832991;5
"4152";61;28;10;30.70773443;5
"4153";61;23;13;48.23545517;5
"4154";61;20;15;108.8733744;5
"4155";61;20;17;86.48049281;5
"4156";61;18;18;162.1163587;5
"4157";61;19;18;54.39561944;5
"4158";61;21;18;57.3744011;5
"4159";61;18;19;115.266256;5
"4160";61;22;2;79.34565366;5
"4161";61;23;2;64.37508556;5
"4162";61;25;2;39.98631075;5
"4163";61;24;3;43.40314853;5
"4164";61;24;4;45.80698152;5
"4165";61;26;4;25.15811088;5
"4166";61;24;5;49.82067077;5
"4167";61;27;6;35.79739904;5
"4168";61;24;9;44.38603696;5
"4169";62;21;0;124.7939767;5
"4170";62;21;1;126.3874059;5
"4171";62;24;1;55.50718686;5
"4172";62;19;14;61.94661191;5
"4173";62;21;14;61.96851472;5
"4174";62;20;16;81.67830253;5
"4175";62;20;17;80.83230664;5
"4176";62;18;19;91.87405886;5
"4177";62;23;2;71.28542094;5
"4178";62;25;3;35.1156742;5
"4179";62;21;4;123.3812457;5
"4180";62;22;4;73.05954825;5
"4181";62;24;8;52.56673511;5
"4182";63;22;0;73.58247775;5
"4183";63;23;10;40.46817248;5
"4184";63;21;11;104.9801506;5
"4185";63;19;13;66.63107461;5
"4186";63;22;13;41.78507871;5
"4187";63;20;19;47.00342231;5
"4188";63;23;3;46.02053388;5
"4189";63;24;4;47.37303217;5
"4190";63;29;4;18.84188912;5
"4191";63;24;5;42.95687885;5
"4192";63;25;8;32.5284052;5
"4193";63;26;9;33.83436003;5
"4194";64;19;1;121.1362081;5
"4195";64;23;10;34.4202601;5
"4196";64;23;11;52.85968515;5
"4197";64;20;13;87.84120465;5
"4198";64;22;14;42.76249144;5
"4199";64;21;15;61.58795346;5
"4200";64;18;19;67.21971253;5
"4201";64;23;2;48.21629021;5
"4202";64;18;20;47.16495551;5
"4203";64;23;5;52.6954141;5
"4204";64;22;6;97.47022587;5
"4205";64;19;9;101.9986311;5
"4206";64;23;9;46.09445585;5
"4207";65;26;11;34.55441478;5
"4208";65;21;17;63.38672142;5
"4209";65;22;2;79.91786448;5
"4210";65;27;2;28.18069815;5
"4211";65;19;3;113.0568104;5
"4212";65;22;3;80.3559206;5
"4213";65;20;4;96.0054757;5
"4214";65;25;6;40.72005476;5
"4215";65;19;7;88.45448323;5
"4216";65;24;7;49.72758385;5
"4217";65;19;8;96.07665982;5
"4218";66;19;0;112.2299795;5
"4219";66;21;0;132.5475702;5
"4220";66;22;1;96.43531828;5
"4221";66;19;11;79.8220397;5
"4222";66;18;16;95.56468172;5
"4223";66;18;17;107.6741958;5
"4224";66;18;20;42.68035592;5
"4225";66;24;3;50.17932923;5
"4226";66;22;6;100.3148528;5
"4227";66;24;6;51.06639288;5
"4228";66;23;7;72.52566735;5
"4229";66;19;8;83.38945927;5
"4230";67;21;0;67.00889802;5
"4231";67;23;1;55.12388775;5
"4232";67;22;11;85.44832307;5
"4233";67;19;13;54.57357974;5
"4234";67;18;14;89.79055441;5
"4235";67;19;2;112.4298426;5
"4236";67;22;2;113.2183436;5
"4237";67;21;4;81.85078713;5
"4238";67;21;5;73.83162218;5
"4239";67;22;5;112.109514;5
"4240";67;24;5;41.82614648;5
"4241";67;26;7;34.07802875;5
"4242";67;23;8;57.98220397;5
"4243";68;22;0;163.0609172;5
"4244";68;26;0;36.73374401;5
"4245";68;19;1;101.9192334;5
"4246";68;24;1;60.32854209;5
"4247";68;19;10;79.65776865;5
"4248";68;21;10;46.68309377;5
"4249";68;19;11;78.45037645;5
"4250";68;23;13;37.4072553;5
"4251";68;18;15;76.58590007;5
"4252";68;23;16;35.76728268;5
"4253";68;18;17;71.54825462;5
"4254";68;24;2;56.99110198;5
"4255";68;21;3;41.70568104;5
"4256";68;22;4;147.1293634;5
"4257";68;19;5;111.3812457;5
"4258";68;24;6;69.74401095;5
"4259";68;26;7;38.73511294;5
"4260";68;24;8;61.045859;5
"4261";68;20;9;104.9938398;5
"4262";69;21;0;68.42984257;5
"4263";69;22;0;148.8569473;5
"4264";69;25;0;47.00889802;5
"4265";69;26;0;40.76386037;5
"4266";69;20;1;59.78370979;5
"4267";69;21;1;54.06707734;5
"4268";69;23;1;80.25188227;5
"4269";69;18;10;121.9794661;5
"4270";69;20;10;41.82340862;5
"4271";69;19;12;67.97535934;5
"4272";69;18;13;103.7700205;5
"4273";69;19;13;55.23613963;5
"4274";69;18;15;73.73305955;5
"4275";69;19;4;98.04791239;5
"4276";69;22;4;128.8213552;5
"4277";69;20;5;48.28747433;5
"4278";69;27;5;31.52361396;5
"4279";69;21;6;59.09650924;5
"4280";69;19;8;89.83709788;5
"4281";69;21;8;63.6605065;5
"4282";69;26;8;32.41889117;5
"4283";70;24;0;50.00136893;5
"4284";70;18;1;173.596167;5
"4285";70;24;1;46.21492129;5
"4286";70;23;10;61.42094456;5
"4287";70;18;11;100.0793977;5
"4288";70;23;15;42.0807666;5
"4289";70;18;17;56.52566735;5
"4290";70;21;2;57.26214921;5
"4291";70;23;3;72.1779603;5
"4292";70;24;3;55.09103354;5
"4293";70;23;5;92.46817248;5
"4294";70;26;5;41.44558522;5
"4295";70;23;7;60.47912389;5
"4296";70;24;7;50.77891855;5
"4297";70;19;9;83.68514716;5
"4298";71;19;0;90.43394935;5
"4299";71;28;0;24.32306639;5
"4300";71;18;1;147.1594798;5
"4301";71;24;1;55.23887748;5
"4302";71;23;11;75.76180698;5
"4303";71;22;12;97.39356605;5
"4304";71;22;14;56.15331964;5
"4305";71;18;15;45.76865161;5
"4306";71;22;15;67.42231348;5
"4307";71;23;3;73.9192334;5
"4308";71;19;6;90.36002738;5
"4309";71;21;6;62.29705681;5
"4310";71;25;7;47.93429158;5
"4311";71;23;8;90.48323066;5
"4312";71;18;9;97.39904175;5
"4313";71;25;9;43.72073922;5
"4314";72;22;1;72.75838467;5
"4315";72;23;1;85.77686516;5
"4316";72;18;11;77.62080767;5
"4317";72;23;11;83.49075975;5
"4318";72;27;11;33.94934976;5
"4319";72;22;12;57.59616701;5
"4320";72;25;2;43.58932238;5
"4321";72;19;3;70.73237509;5
"4322";72;22;3;87.45790554;5
"4323";72;28;3;31.79739904;5
"4324";72;20;4;57.45379877;5
"4325";72;22;4;100.3997262;5
"4326";72;18;5;117.6919918;5
"4327";72;19;5;82.64750171;5
"4328";72;22;5;78.7926078;5
"4329";72;18;6;120.7200548;5
"4330";72;24;6;56.76386037;5
"4331";72;26;7;44.3340178;5
"4332";73;19;0;67.72621492;5
"4333";73;18;1;146.2176591;5
"4334";73;18;10;66.75975359;5
"4335";73;20;13;46.36276523;5
"4336";73;18;3;106.7789185;5
"4337";73;20;3;59.26625599;5
"4338";73;23;3;113.1389459;5
"4339";73;25;3;44.27652293;5
"4340";73;23;4;99.46338125;5
"4341";73;21;9;39.25256674;5
"4342";74;18;0;110.8117728;5
"4343";74;18;1;106.4969199;5
"4344";74;23;15;70.65571526;5
"4345";74;19;3;65.65092402;5
"4346";74;18;4;96.72279261;5
"4347";74;23;5;96.06297057;5
"4348";74;18;8;94.9596167;5
"4349";75;18;1;97.96030116;5
"4350";75;22;1;83.84120465;5
"4351";75;25;1;31.76728268;5
"4352";75;18;11;61.50034223;5
"4353";75;22;11;79.49897331;5
"4354";75;22;2;87.33196441;5
"4355";75;22;3;72.84052019;5
"4356";75;22;7;88.03832991;5
"4357";75;22;9;82.52703628;5
"4358";76;20;0;45.87542779;5
"4359";76;31;12;20.42984257;5
"4360";76;20;13;23.03901437;5
"4361";76;22;3;53.82614648;5
"4362";76;22;4;66.55989049;5
"4363";76;19;6;46.7652293;5
"4364";76;18;7;82.9705681;5
"4365";76;26;9;49.85352498;5
"4366";77;18;1;62.19301848;5
"4367";77;22;5;50.45585216;5
"4368";77;18;6;74.14099932;5
"4369";78;19;0;45.02669405;5
"4370";78;34;2;12.07392197;5
"4371";79;21;10;37.66735113;5
"4372";79;18;5;53.49486653;5
"4373";79;18;8;53.08418891;5
"4374";81;20;6;32.26009582;5
"4375";19;18;10;19.08555784;4
"4376";19;18;12;14.74058864;4
"4377";19;18;4;24.61875428;4
"4378";20;18;16;23.94250513;4
"4379";21;19;15;17.63449692;4
"4380";21;19;9;42.72416153;4
"4381";22;18;19;39.30732375;4
"4382";23;20;11;45.34702259;4
"4383";23;20;13;29.19370294;4
"4384";23;19;18;18.67761807;4
"4385";24;18;-1;33.86447639;4
"4386";24;21;11;18.91854894;4
"4387";24;20;12;26.31622177;4
"4388";24;21;13;20.65708419;4
"4389";24;19;14;58.25051335;4
"4390";24;19;15;36.60506502;4
"4391";24;19;18;18.17385352;4
"4392";24;18;21;24.52566735;4
"4393";24;22;4;9.32238193;4
"4394";24;20;7;60.862423;4
"4395";24;22;7;6.685831622;4
"4396";24;21;9;20.93634497;4
"4397";25;20;1;47.1156742;4
"4398";25;22;13;10.0971937;4
"4399";25;19;16;44.99657769;4
"4400";25;19;18;28.15879535;4
"4401";25;22;5;15.04996578;4
"4402";26;20;0;57.23750856;4
"4403";26;21;0;30.02053388;4
"4404";26;19;17;41.60985626;4
"4405";26;18;20;54.51882272;4
"4406";26;21;3;24.8678987;4
"4407";26;22;3;16.16974675;4
"4408";26;22;5;21.96577687;4
"4409";26;22;8;26.09993155;4
"4410";26;20;9;70.02600958;4
"4411";27;22;10;15.97535934;4
"4412";27;22;12;21.80971937;4
"4413";27;23;12;11.77823409;4
"4414";27;23;13;7.006160164;4
"4415";27;20;14;44.75838467;4
"4416";27;24;14;5.733059548;4
"4417";27;19;15;68.19986311;4
"4418";27;20;15;36.37782341;4
"4419";27;21;15;19.3100616;4
"4420";27;19;19;24.48186174;4
"4421";27;22;2;19.06365503;4
"4422";27;18;20;55.31827515;4
"4423";27;22;6;29.42094456;4
"4424";27;21;7;43.49897331;4
"4425";27;23;8;19.89596167;4
"4426";27;20;9;94.0807666;4
"4427";27;23;9;14.37371663;4
"4428";28;22;10;31.1211499;4
"4429";28;21;13;35.88227242;4
"4430";28;20;15;22.55441478;4
"4431";28;20;16;20.49007529;4
"4432";28;23;3;11.89048597;4
"4433";28;25;4;3.989048597;4
"4434";28;22;6;33.43189596;4
"4435";28;25;7;7.427789185;4
"4436";28;22;8;34.19575633;4
"4437";29;24;12;8.635181383;4
"4438";29;21;13;35.90417522;4
"4439";29;19;17;41.21013005;4
"4440";29;21;2;44.41341547;4
"4441";29;22;2;26.39835729;4
"4442";29;19;23;5.724845996;4
"4443";29;23;7;31.34291581;4
"4444";29;22;8;45.8973306;4
"4445";29;24;8;16.09582478;4
"4446";30;22;0;22.62833676;4
"4447";30;22;12;42.21218344;4
"4448";30;22;14;23.84120465;4
"4449";30;26;14;8.224503765;4
"4450";30;20;15;52.90896646;4
"4451";30;20;16;30.74880219;4
"4452";30;18;21;27.81930185;4
"4453";30;22;6;48.66255989;4
"4454";30;23;6;28.7118412;4
"4455";30;24;7;25.14168378;4
"4456";30;23;8;31.17864476;4
"4457";30;24;8;23.1156742;4
"4458";30;25;9;17.25393566;4
"4459";31;21;13;49.09787817;4
"4460";31;26;14;7.789185489;4
"4461";31;20;16;41.75770021;4
"4462";31;19;17;54.39288159;4
"4463";31;23;18;4.755646817;4
"4464";31;22;2;39.48528405;4
"4465";31;24;4;22.09445585;4
"4466";31;22;5;49.21560575;4
"4467";31;23;6;36.3449692;4
"4468";31;24;6;21.62902122;4
"4469";31;22;9;38.61738535;4
"4470";31;23;9;37.30047912;4
"4471";32;23;10;34.97878166;4
"4472";32;25;10;16.97467488;4
"4473";32;22;11;39.27446954;4
"4474";32;23;11;34.54072553;4
"4475";32;22;12;42.15468857;4
"4476";32;26;13;7.044490075;4
"4477";32;22;14;23.6495551;4
"4478";32;21;15;35.28268309;4
"4479";32;20;18;23.08555784;4
"4480";32;23;2;40.46817248;4
"4481";32;22;5;56.40793977;4
"4482";32;24;5;22.39288159;4
"4483";32;23;6;39.80013689;4
"4484";33;22;10;48.64613279;4
"4485";33;23;10;30.28610541;4
"4486";33;22;11;59.73716632;4
"4487";33;21;14;48.79123888;4
"4488";33;22;14;30.68856947;4
"4489";33;21;15;38.9650924;4
"4490";33;26;15;7.331964408;4
"4491";33;20;16;44.16974675;4
"4492";33;21;17;23.89048597;4
"4493";33;22;17;14.18480493;4
"4494";33;19;18;44.38329911;4
