"rr";"rr2";"age";"age2";"tenure";"slack";"abol";"seasonal";"head";"married";"dkids";"dykids";"smsa";"nwhite";"yridspl";"school12";"male";"statemb";"stateur";"y"
0,5;0,25;20;40;1;0;1;0;0;0;0;0;1;0;5;0;0;207;3,8;1
0,5;0,25;26;67,6;6;1;0;0;1;1;0;0;0;0;5;0;1;194;6,3;1
0,4947369;0,2447646;23;52,9;1;0;1;0;0;0;1;0;0;0;10;0;1;220;7,3;0
0,2232143;0,0498246;32;102,4;5;0;1;0;1;1;1;1;0;0;4;0;1;125;6,5;0
0,5222222;0,272716;38;144,4;1;1;0;0;1;1;1;0;1;0;6;0;1;203;8,4;0
0,221519;0,0490707;37;136,9;3;1;0;0;1;1;1;1;1;0;10;1;1;221;4,9;1
0,4983923;0,2483949;33;108,9;1;0;0;0;1;0;0;0;1;1;3;0;1;170;7,2;0
0,6;0,36;32;102,4;2;0;0;0;0;0;0;0;1;0;4;1;1;203;5,7;1
0,2969035;0,0881517;37;136,9;2;0;1;0;1;1;1;0;1;0;10;0;1;206;7,1;1
0,2275785;0,051792;27;72,9;2;1;0;0;1;1;0;0;1;0;1;1;1;182;14,3;1
0,6;0,36;43;184,9;3;0;0;0;0;0;0;0;1;0;4;0;1;120;8;0
0,4983051;0,248308;54;291,6;5;0;0;0;0;1;0;0;0;0;5;0;0;179;8,7;0
0,4115044;0,1693359;30;90;3;1;0;0;1;1;1;1;1;0;5;0;1;189;8,9;1
0,4981949;0,2481982;27;72,9;5;1;0;0;0;0;0;0;0;0;10;0;1;225;6,2;1
0,516129;0,2663892;26;67,6;4;1;0;0;0;0;0;0;1;1;8;1;1;258;4,1;1
0,5;0,25;60;360;1;1;0;0;0;1;0;0;1;0;8;0;0;228;3,5;0
0,5598456;0,3134271;29;84,1;1;0;0;0;1;0;0;0;1;0;3;0;1;140;9,3;0
0,2598566;0,0675255;25;62,5;2;1;0;0;1;1;0;0;0;0;1;0;1;130;10,1;1
0,5;0,25;34;115,6;1;0;0;0;0;0;0;0;1;0;9;0;1;225;5,1;0
0,46;0,2116;37;136,9;11;0;0;0;0;1;1;0;0;0;4;0;0;115;10,3;1
0,5867347;0,3442576;42;176,4;22;0;0;0;0;1;0;0;0;0;8;0;0;150;5,5;1
0,2570016;0,0660498;28;78,4;4;1;0;0;1;1;0;0;1;0;8;0;1;180;5,1;1
0,3057471;0,0934813;60;360;2;1;0;0;1;0;0;0;0;0;10;0;0;168;7,2;1
0,5;0,25;34;115,6;1;1;0;0;0;0;0;0;1;0;10;0;1;225;6,2;1
0,6010101;0,3612131;33;108,9;8;1;0;0;1;0;0;0;1;0;10;0;1;291;6,6;1
0,5013774;0,2513793;28;78,4;3;1;0;0;0;0;0;0;1;0;10;1;1;260;7,2;1
0,5;0,25;26;67,6;2;1;0;0;0;0;0;0;0;0;8;0;1;200;4,4;1
0,1932084;0,0373295;35;122,5;3;1;0;0;1;1;1;0;0;0;3;0;1;159;7,2;0
0,52;0,2704;35;122,5;2;1;0;0;1;1;1;0;0;0;4;0;1;224;8;0
0,508427;0,258498;26;67,6;1;0;0;0;1;1;1;1;1;0;10;0;1;229;5;0
0,6;0,36;34;115,6;1;0;1;0;0;0;0;0;1;0;4;1;1;203;5,7;1
0,5185185;0,2688614;33;108,9;1;0;0;0;1;1;1;0;1;0;2;0;1;168;8;1
0,4433962;0,1966002;28;78,4;1;0;0;0;1;1;1;0;0;0;1;0;1;84;11,6;0
0,4981685;0,2481719;61;372,1;8;0;0;0;1;1;0;0;0;0;7;0;1;250;4;0
0,5228758;0,2733991;31;96,1;3;0;0;0;1;0;1;1;1;1;3;0;0;214;9,1;1
0,5179856;0,2683091;33;108,9;13;1;0;0;0;0;0;0;1;1;1;0;1;138;7,2;0
0,5185185;0,2688614;28;78,4;5;0;0;0;0;1;1;1;1;0;3;0;0;182;5,9;1
0,3972973;0,1578451;52;270,4;24;0;0;0;0;1;1;0;0;0;9;0;1;178;5;0
0,5204082;0,2708246;57;324,9;16;1;0;0;1;1;1;0;0;1;5;0;1;189;8,9;1
0,4927536;0,2428061;28;78,4;4;0;0;0;1;1;1;1;1;0;3;1;1;197;9,4;1
0,4179105;0,1746491;31;96,1;1;1;0;0;0;1;0;0;0;0;1;0;1;110;11,9;1
0,5757576;0,3314968;40;160;3;0;0;0;1;1;1;0;0;0;9;0;1;178;5;1
0,5;0,25;23;52,9;7;1;0;0;0;0;0;0;0;0;7;0;1;180;4,2;1
0,2272048;0,051622;29;84,1;3;1;0;0;1;1;1;1;1;0;1;1;1;136;9,4;1
0,35;0,1225;21;44,1;3;0;0;0;1;1;0;0;1;0;5;0;1;193;6;1
0,5016502;0,2516529;24;57,6;2;1;0;0;0;0;0;0;0;0;6;1;1;180;4,9;0
0,5033113;0,2533222;31;96,1;4;0;0;0;0;1;1;0;0;0;2;0;0;168;11,4;1
0,5188679;0,2692239;26;67,6;2;0;0;0;1;0;1;1;1;0;1;1;0;147;7,7;0
0,519084;0,2694482;23;52,9;1;1;0;0;1;0;0;0;1;0;5;1;1;232;6,8;0
0,4984615;0,2484639;44;193,6;1;0;1;0;0;0;0;0;1;0;4;1;1;162;8;0
0,4433962;0,1966002;33;108,9;3;1;0;0;1;1;1;1;1;0;7;0;1;155;5,8;1
0,6012658;0,3615206;41;168,1;2;1;0;0;0;1;1;0;1;0;10;0;1;291;6,6;1
0,4981949;0,2481982;26;67,6;1;0;0;0;1;1;0;0;1;0;10;0;1;245;5,8;1
0,5;0,25;47;220,9;2;0;0;1;1;1;1;0;0;0;4;0;1;180;6,5;0
0,19;0,0361;46;211,6;9;0;0;0;1;1;1;0;0;0;4;1;1;171;7,7;0
0,4686567;0,2196391;25;62,5;3;1;0;0;0;0;0;0;0;0;1;0;0;150;10;1
0,187251;0,0350629;58;336,4;29;0;0;0;1;1;0;0;1;0;1;0;1;84;11,6;1
0,2594937;0,067337;60;360;31;0;0;0;1;1;0;0;1;0;10;1;1;260;7,2;0
0,5172414;0,2675386;53;280,9;1;1;0;0;1;1;1;0;1;0;2;0;1;205;11,8;1
0,4813665;0,2317137;35;122,5;16;0;1;0;0;1;1;1;1;1;4;1;0;161;9;1
0,3950617;0,1560738;26;67,6;1;0;0;0;0;1;0;0;1;1;8;0;1;166;5,1;0
0,5206186;0,2710437;20;40;2;1;0;0;0;0;0;0;0;0;2;0;1;211;18;0
0,3408072;0,1161495;25;62,5;3;1;0;0;0;0;0;0;1;0;1;0;1;136;9,4;1
0,1761603;0,0310325;53;280,9;1;0;0;0;1;1;0;0;0;0;10;0;1;212;8,5;0
0,5907173;0,348947;29;84,1;2;1;0;0;1;0;0;0;0;0;10;1;1;188;7,5;1
0,5923077;0,3508284;39;152,1;1;0;0;0;1;1;1;0;0;0;2;0;1;124;9;1
0,3574879;0,1277976;32;102,4;1;1;0;0;1;1;1;1;1;0;3;0;1;214;9,1;0
0,322;0,103684;48;230,4;15;1;0;0;1;1;0;0;1;0;4;0;1;161;9;1
0,2962963;0,0877915;24;57,6;1;1;0;0;1;1;1;1;1;0;2;0;1;163;6,1;1
0,521605;0,2720717;38;144,4;6;0;0;0;1;1;1;1;1;0;2;1;1;178;6,5;0
0,2113924;0,0446867;36;129,6;2;1;0;0;1;1;1;0;0;0;10;1;1;212;8,5;0
0,4937759;0,2438147;22;48,4;1;1;0;0;0;0;0;0;0;1;10;0;1;212;8,5;0
0,2394904;0,0573557;34;115,6;14;0;0;0;1;1;0;0;1;0;5;1;1;192;3,8;0
0,5;0,25;24;57,6;1;1;0;0;1;0;0;0;1;0;8;0;1;255;4;1
0,3915663;0,1533241;33;108,9;1;1;0;0;1;1;1;1;1;0;10;1;1;165;5,7;1
0,5;0,25;24;57,6;3;0;0;0;1;1;1;0;0;0;4;0;1;150;6,8;0
0,3943299;0,1554961;28;78,4;1;1;0;0;1;1;1;1;1;0;6;0;1;166;5,8;1
0,4149254;0,1721631;32;102,4;3;1;0;0;1;0;0;0;1;0;1;1;1;125;7,7;0
0,3523207;0,1241299;53;280,9;4;0;0;1;1;1;0;0;1;0;10;0;1;212;8,5;0
0,5204082;0,2708246;36;129,6;2;0;0;0;1;1;1;1;1;0;2;0;1;168;8;1
0,3938053;0,1550826;47;220,9;1;1;0;0;0;1;1;0;1;0;8;0;1;166;5,1;1
0,302;0,091204;29;84,1;4;0;0;0;0;0;0;0;1;0;7;1;1;166;5,3;1
0,3523207;0,1241299;23;52,9;2;1;0;0;1;0;0;0;1;0;10;0;1;212;8,5;0
0,497191;0,2471989;27;72,9;3;1;0;0;0;1;1;1;1;1;10;0;0;224;6,6;1
0,4911392;0,2412177;26;67,6;7;0;0;0;1;1;0;0;0;0;10;0;1;245;5,8;1
0,5540541;0,3069759;41;168,1;3;0;0;0;1;0;0;0;1;0;8;0;0;96;4,7;0
0,5217391;0,2722117;52;270,4;1;0;0;0;1;0;0;0;0;0;10;0;0;181;7,1;1
0,5021097;0,2521141;41;168,1;3;0;0;0;1;1;1;0;0;0;10;0;1;206;6,1;1
0,5672269;0,3217463;23;52,9;1;1;0;0;0;0;0;0;0;0;3;0;1;143;7;0
0,5;0,25;34;115,6;3;1;0;0;0;0;1;1;0;1;4;0;0;167;5,4;0
0,5410628;0,2927489;24;57,6;1;0;1;0;0;0;0;0;0;0;3;0;1;120;4,4;0
0,3936652;0,1549723;42;176,4;6;1;0;0;1;1;1;0;1;0;10;0;1;210;7,5;1
0,5201794;0,2705866;22;48,4;1;1;0;0;0;1;1;1;1;0;1;1;0;176;4,6;1
0,5203046;0,2707168;31;96,1;10;0;0;0;1;0;1;1;0;0;3;1;0;214;9,1;1
0,3133333;0,0981778;26;67,6;1;1;0;0;0;0;0;0;1;0;4;0;1;188;9,7;1
0,4976959;0,2477012;44;193,6;2;1;0;0;1;0;0;0;1;0;8;1;1;200;5,6;1
0,3965517;0,1572533;21;44,1;1;0;0;1;0;1;1;1;1;0;8;0;0;166;5,1;0
0,4823529;0,2326644;27;72,9;2;1;0;0;0;0;0;0;1;1;6;0;1;168;7,4;1
0,5;0,25;43;184,9;5;1;0;0;1;0;1;0;0;1;10;0;0;245;5,8;1
0,3103932;0,096344;25;62,5;4;1;0;0;1;0;0;0;1;0;2;1;1;205;11,8;1
0,3985507;0,1588427;20;40;1;0;1;0;1;1;0;0;1;1;10;0;1;198;4,1;0
0,5169492;0,2672364;26;67,6;1;0;0;0;1;0;0;0;1;0;5;0;1;189;8,9;0
0,5016835;0,2516863;23;52,9;4;1;0;0;1;1;0;0;0;0;2;0;1;156;6;1
0,5208333;0,2712674;33;108,9;12;1;0;0;1;1;1;0;0;0;2;0;1;211;18;1
0,5185185;0,2688614;25;62,5;8;0;0;1;1;1;1;0;1;0;2;0;1;168;8;1
0,518732;0,2690829;54;291,6;3;1;0;0;1;0;0;0;1;0;8;0;1;210;6,7;1
0,3318681;0,1101365;42;176,4;4;1;0;0;1;1;1;1;1;0;7;0;1;166;5,3;1
0,5;0,25;45;202,5;22;0;0;0;0;1;0;0;1;1;9;0;0;184;5,7;1
0,5;0,25;26;67,6;3;1;0;0;1;1;1;1;1;0;2;0;1;125;5,4;1
0,2076433;0,0431157;32;102,4;3;0;0;0;1;1;1;1;1;0;5;0;1;166;6,7;0
0,5197569;0,2701472;51;260,1;8;1;0;0;1;1;0;0;0;1;9;0;1;256;2,8;1
0,2435897;0,059336;32;102,4;3;1;0;0;1;1;1;0;1;0;1;0;1;136;9,4;1
0,372428;0,1387026;24;57,6;2;0;0;0;0;0;0;0;1;0;2;0;0;168;11,4;1
0,5189874;0,2693479;26;67,6;7;1;0;0;1;1;1;1;1;0;10;0;1;291;6,9;1
0,5;0,25;48;230,4;3;0;0;0;1;1;1;0;1;0;4;0;1;150;6,8;0
0,3018182;0,0910942;48;230,4;3;0;0;0;1;1;0;0;1;0;4;0;1;166;7,2;1
0,3148148;0,0991084;27;72,9;2;1;0;0;1;1;0;0;1;0;2;0;1;110;11,5;0
0,501529;0,2515314;47;220,9;14;0;0;0;0;1;1;0;1;0;7;0;0;204;3,6;1
0,3819629;0,1458956;44;193,6;2;0;0;0;1;0;0;0;1;0;8;0;0;166;5,1;0
0,4367089;0,1907146;37;136,9;3;0;0;0;1;0;0;0;0;0;10;0;1;175;6,2;1
0,5092593;0,259345;21;44,1;3;1;0;0;0;0;1;0;1;0;2;0;1;168;11,4;1
0,5;0,25;31;96,1;2;1;0;0;1;0;1;1;1;1;4;1;0;150;6,8;0
0,2393822;0,0573039;32;102,4;1;1;0;0;0;0;0;0;1;0;3;0;1;120;11,1;0
0,4083333;0,1667361;33;108,9;10;0;1;0;1;1;1;0;1;0;4;0;1;147;8,9;1
0,3085502;0,0952032;22;48,4;1;1;0;0;0;0;1;1;1;0;8;0;1;96;4,7;1
0,3940678;0,1552894;24;57,6;4;1;0;0;0;0;1;0;1;0;7;0;1;166;5,3;1
0,3240741;0,105024;35;122,5;6;1;0;0;1;1;1;0;1;0;4;0;1;175;5;1
0,2133052;0,0454991;60;360;2;0;0;1;0;1;0;0;0;0;9;0;1;245;5,2;1
0,5224719;0,2729769;27;72,9;5;1;0;0;1;0;1;1;1;1;4;1;0;205;11,5;1
0,4842767;0,234524;38;144,4;2;0;0;1;1;0;1;0;1;0;8;1;1;266;4,5;0
0,4179105;0,1746491;58;336,4;4;0;0;0;1;1;0;0;1;0;1;0;1;136;9,4;1
0,49;0,2401;60;360;13;1;0;0;1;1;0;0;1;0;4;0;1;196;3,9;0
0,3931398;0,1545589;28;78,4;1;1;0;0;0;0;0;0;1;0;10;0;1;210;7,5;1
0,2325103;0,054061;56;313,6;19;1;0;0;0;1;0;0;1;0;2;0;0;105;9,9;0
0,3492537;0,1219782;60;360;3;0;0;0;1;1;0;0;1;1;1;0;1;105;10,2;1
0,5;0,25;29;84,1;3;1;0;0;0;0;0;0;1;1;8;0;1;209;7,2;1
0,279321;0,0780202;22;48,4;4;1;0;0;1;1;0;0;1;0;2;0;1;168;8;0
0,5193799;0,2697554;54;291,6;1;1;0;0;0;1;1;0;1;0;2;0;0;205;11,8;0
0,5018587;0,2518622;58;336,4;15;0;0;0;0;1;0;0;1;0;3;0;0;185;4,8;1
0,5;0,25;27;72,9;2;1;0;0;1;1;0;0;1;0;6;0;1;184;4,5;0
0,4885058;0,2386379;49;240,1;1;1;0;0;0;1;1;0;0;1;10;1;0;193;6,9;1
0,4358974;0,1900066;21;44,1;1;0;0;0;0;0;0;0;1;0;1;0;1;183;12,4;0
0,5197889;0,2701805;47;220,9;3;1;0;0;1;1;0;0;1;0;6;0;1;225;10,8;1
0,2430454;0,0590711;35;122,5;3;0;1;0;1;0;1;0;1;0;10;1;1;210;7,5;0
0,336;0,112896;28;78,4;5;0;0;0;1;1;1;1;0;0;4;0;1;84;7,9;1
0,3951368;0,1561331;38;144,4;3;1;0;0;1;0;1;0;1;1;9;1;1;190;5,6;1
0,3955696;0,1564753;26;67,6;4;1;0;0;0;0;0;0;1;0;10;1;1;210;7,5;0
0,329582;0,1086243;25;62,5;5;0;0;1;1;1;0;0;1;0;10;0;1;260;7,2;1
0,5;0,25;33;108,9;1;0;0;1;1;0;0;0;1;0;9;0;1;236;4,1;0
0,3954802;0,1564046;46;211,6;5;0;0;0;0;1;0;0;1;0;9;0;0;190;5,6;1
0,3958333;0,156684;55;302,5;1;0;0;0;1;1;1;0;1;0;2;0;1;158;12,2;0
0,5185185;0,2688614;36;129,6;3;1;0;0;1;0;1;0;1;0;2;0;0;178;11,2;0
0,372;0,138384;34;115,6;1;0;0;0;0;1;1;0;1;0;7;0;1;204;3,6;0
0,5185185;0,2688614;22;48,4;1;1;0;0;1;1;0;0;0;0;2;0;1;197;9;1
0,5071771;0,2572286;57;324,9;30;1;0;0;1;1;0;0;1;0;1;0;1;190;10,3;1
0,3647059;0,1330104;24;57,6;7;1;0;0;1;1;1;1;1;0;7;0;1;156;2,4;0
0,4043825;0,1635252;33;108,9;7;0;0;0;1;0;1;0;1;0;1;1;0;182;14,3;1
0,3786408;0,1433688;24;57,6;4;0;0;0;0;0;0;0;1;0;9;1;1;190;5,6;0
0,5;0,25;34;115,6;13;0;1;0;1;1;1;0;0;0;9;0;1;225;4,4;1
0,4010989;0,1608803;37;136,9;2;0;0;1;0;1;0;0;0;0;7;0;1;161;3,8;1
0,5018315;0,2518349;31;96,1;7;1;0;0;1;1;1;1;0;0;2;0;1;158;8,8;1
0,3939394;0,1551883;28;78,4;5;0;1;0;1;0;0;0;1;0;10;0;1;210;7,5;0
0,2528363;0,0639262;33;108,9;1;0;0;0;1;1;1;1;1;0;9;1;1;190;5,6;0
0,3230769;0,1043787;56;313,6;15;1;0;0;0;0;0;0;1;1;8;0;1;145;7;1
0,3238095;0,1048526;61;372,1;10;1;0;0;1;1;0;0;1;1;6;0;1;180;4,9;1
0,522293;0,27279;35;122,5;3;0;0;0;1;0;1;0;1;0;5;0;0;159;5;1
0,3927711;0,1542691;37;136,9;8;1;0;0;1;1;1;0;1;1;10;0;1;206;7,1;1
0,5;0,25;27;72,9;1;0;0;0;0;1;1;1;1;1;8;0;0;208;4,6;0
0,3922652;0,153872;21;44,1;2;1;0;0;1;1;0;0;1;0;9;0;1;190;5,6;0
0,4475982;0,2003442;44;193,6;2;1;0;0;1;1;1;0;1;0;10;0;1;260;7,2;1
0,3530466;0,1246419;35;122,5;3;1;0;0;1;1;1;0;1;0;1;0;1;177;7,5;1
0,3548387;0,1259105;25;62,5;1;1;0;0;1;0;0;0;0;0;5;0;1;213;7,4;1
0,5207547;0,2711855;33;108,9;1;0;0;1;1;1;0;0;0;1;5;0;1;159;5;1
0,4193548;0,1758585;54;291,6;18;1;0;0;1;0;0;0;0;0;3;0;1;115;8,6;0
0,2681347;0,0718962;50;250;1;1;0;0;1;0;0;0;0;0;8;0;1;239;2,6;0
0,4615385;0,2130177;26;67,6;2;1;0;0;1;1;0;0;1;0;8;0;1;166;6,7;0
0,5205128;0,2709336;49;240,1;8;0;1;0;1;0;0;0;1;1;4;0;0;203;5,7;1
0,5243056;0,2748964;21;44,1;1;0;0;0;0;0;1;0;1;1;9;0;0;275;7,5;0
0,502439;0,252445;25;62,5;1;1;0;0;0;1;1;0;1;0;2;0;0;168;11,4;1
0,5198238;0,2702168;49;240,1;6;1;0;0;1;1;1;0;1;0;7;0;1;205;6,2;1
0,5024155;0,2524213;44;193,6;4;0;0;0;0;1;1;0;1;0;3;0;0;150;6,3;0
0,6487805;0,4209161;25;62,5;1;1;0;0;1;0;1;0;1;0;1;0;0;158;11,4;1
0,5634328;0,3174565;46;211,6;8;1;0;0;1;1;1;1;0;0;1;0;1;146;9,7;1
0,5075;0,2575562;21;44,1;2;1;0;0;0;1;0;0;1;0;4;0;1;203;5,7;1
0,1855922;0,0344445;47;220,9;10;0;0;0;1;1;1;0;0;0;7;0;1;167;3,9;1
0,5197569;0,2701472;31;96,1;3;0;0;0;1;1;1;0;1;0;9;0;1;217;6,2;0
0,5289855;0,2798257;27;72,9;1;1;0;0;1;0;0;0;1;0;10;0;1;276;9,2;1
0,4147982;0,1720576;24;57,6;3;1;0;0;0;1;0;0;0;0;1;0;1;166;7,6;1
0,3687783;0,1359974;32;102,4;6;0;0;0;1;0;0;0;1;0;5;0;1;166;6,7;1
0,4065041;0,1652455;38;144,4;1;1;0;0;1;0;1;0;1;1;9;0;0;160;5,2;0
0,5;0,25;50;250;3;1;0;0;1;0;0;0;1;0;10;1;1;196;6,4;0
0,5;0,25;21;44,1;1;1;0;0;0;1;0;0;1;0;10;0;1;225;7,3;0
0,4;0,16;47;220,9;7;0;0;0;1;1;1;0;1;0;1;0;1;140;7,6;1
0,1563707;0,0244518;32;102,4;4;0;0;0;0;0;0;0;0;0;3;1;0;156;10;0
0,459375;0,2110254;24;57,6;4;1;0;0;1;1;1;1;1;0;4;0;1;147;8,9;1
0,4676113;0,2186604;34;115,6;5;1;0;0;1;1;1;1;1;0;9;0;1;280;5,4;1
0,398374;0,1587018;33;108,9;3;1;0;0;0;1;1;0;1;0;9;0;0;190;5,6;0
0,2644231;0,0699196;57;324,9;10;1;0;0;1;1;0;0;1;0;1;0;1;148;11,7;1
0,4020356;0,1616326;32;102,4;5;1;0;0;1;1;1;1;1;0;5;1;1;161;8,1;1
0,4085779;0,1669359;57;324,9;8;0;0;0;1;1;0;0;1;0;2;0;1;168;11,4;1
0,4178499;0,1745985;56;313,6;26;0;0;0;1;1;1;1;1;1;2;0;1;191;8,2;1
0,375;0,140625;23;52,9;3;0;1;0;1;1;0;0;0;0;4;0;1;225;13;1
0,5012658;0,2512674;24;57,6;1;1;0;0;0;0;0;0;1;0;10;1;1;260;7,2;1
0,5225806;0,2730905;27;72,9;3;1;0;0;0;0;0;0;1;0;3;0;1;182;5,9;1
0,242616;0,0588625;55;302,5;21;0;0;0;0;1;0;0;1;0;10;0;0;145;8,6;1
0,3955696;0,1564753;60;360;6;1;0;0;0;1;0;0;1;1;10;0;0;210;7,5;1
0,519084;0,2694482;25;62,5;2;1;0;0;1;1;1;1;0;1;1;0;1;147;7,7;0
0,4966443;0,2466556;39;152,1;1;1;0;0;0;0;0;0;1;1;10;0;1;260;7,2;1
0,3157895;0,099723;33;108,9;7;0;0;0;0;0;0;0;1;0;9;1;1;190;5,6;0
0,3924051;0,1539817;44;193,6;15;1;0;0;1;1;1;1;1;0;10;0;1;210;7,5;1
0,5614525;0,3152289;54;291,6;10;1;0;0;1;1;1;0;0;0;3;0;1;194;5,6;1
0,1677479;0,0281394;44;193,6;14;1;0;0;1;1;1;0;1;1;2;1;1;168;8;1
0,4982079;0,2482111;28;78,4;1;0;0;0;1;1;1;1;0;0;1;1;1;177;7,5;1
0,5021097;0,2521141;30;90;2;0;1;0;0;1;1;1;0;1;10;0;0;245;5,8;1
0,465;0,216225;36;129,6;1;1;0;0;1;1;0;0;1;0;4;1;1;186;5,9;1
0,4659686;0,2171267;40;160;11;0;0;0;1;1;1;0;1;0;8;0;1;205;3,5;1
0,5238096;0,2743765;33;108,9;2;0;0;0;1;1;0;0;1;0;6;0;1;203;8,4;0
0,3283333;0,1078028;35;122,5;4;0;0;0;1;0;0;0;0;0;4;0;1;197;7,1;1
0,4191617;0,1756965;25;62,5;1;1;0;0;1;0;0;0;1;0;1;0;0;136;9,4;1
0,5020921;0,2520964;60;360;8;0;0;0;1;0;0;0;0;0;10;0;0;220;7,3;1
0,2138284;0,0457226;39;152,1;9;1;0;0;1;0;0;0;0;0;1;1;1;150;10;1
0,2025317;0,0410191;26;67,6;2;0;0;0;1;1;1;0;1;0;10;0;1;202;5,5;1
0,5185185;0,2688614;59;348,1;10;0;1;0;0;1;0;0;0;0;2;1;0;156;10,3;1
0,1566265;0,0245319;35;122,5;1;1;0;0;1;0;0;0;0;0;2;1;1;156;10,3;1
0,3935484;0,1548803;49;240,1;7;0;0;0;0;1;1;0;1;0;7;0;0;145;5,8;0
0,5209003;0,2713371;37;136,9;2;0;0;0;1;1;1;0;1;0;3;1;1;214;9,1;1
0,5205128;0,2709336;52;270,4;5;0;0;0;1;1;0;0;0;0;1;0;1;182;14,3;1
0,3690987;0,1362339;41;168,1;5;0;0;0;0;1;1;0;1;0;3;0;0;166;7,8;1
0,2827586;0,0799524;41;168,1;15;0;0;0;1;1;1;0;1;0;1;0;1;147;7,7;1
0,4042553;0,1634224;51;260,1;24;0;0;0;0;1;0;0;0;0;10;0;0;165;6,6;1
0,5;0,25;20;40;2;0;0;0;0;0;0;0;1;0;4;0;1;180;6,5;0
0,4592593;0,2109191;25;62,5;4;0;0;0;0;0;0;0;1;0;2;0;1;115;7,5;0
0,3913043;0,1531191;35;122,5;12;1;0;0;1;1;1;1;0;0;5;1;1;211;8,5;1
0,5;0,25;61;372,1;8;0;0;0;1;0;0;0;1;0;7;0;0;205;3,2;1
0,5024155;0,2524213;55;302,5;1;0;0;0;1;1;0;0;0;1;3;0;1;166;6,7;0
0,5;0,25;37;136,9;5;1;0;0;0;0;1;1;1;1;2;0;1;196;10,4;1
0,4925;0,2425563;37;136,9;1;1;0;0;1;1;1;1;1;0;4;0;1;197;7,1;0
0,5185185;0,2688614;22;48,4;2;0;0;0;0;0;1;1;1;0;2;0;0;168;8;1
0,2215569;0,0490875;42;176,4;5;1;0;0;0;1;0;0;0;0;8;0;1;171;4,1;1
0,5023474;0,2523529;33;108,9;3;0;0;1;1;0;0;0;1;0;10;0;1;282;9;0
0,4608076;0,2123436;23;52,9;2;0;0;0;0;1;0;0;0;0;2;0;0;180;8,4;0
0,4537037;0,2058471;21;44,1;1;1;0;0;1;1;1;1;0;0;2;0;1;136;10,1;1
0,52;0,2704;34;115,6;3;0;0;0;0;0;0;0;1;1;4;0;1;115;6,5;0
0,5173745;0,2676764;40;160;2;0;0;0;1;1;0;0;0;0;2;0;1;124;9;1
0,5253732;0,276017;31;96,1;12;0;0;0;1;1;1;1;1;0;1;0;1;182;14,3;1
0,5;0,25;26;67,6;5;1;0;0;1;0;1;1;0;0;2;0;0;158;12,2;1
0,5909091;0,3491735;33;108,9;2;0;0;0;0;1;1;0;0;0;4;0;0;139;5,4;1
0,5;0,25;35;122,5;15;0;0;0;1;0;1;0;1;1;8;0;0;200;5,6;0
0,598513;0,3582178;42;176,4;1;0;0;0;0;0;0;0;1;0;10;0;1;291;6,6;1
0,521605;0,2720717;20;40;1;1;0;0;0;0;0;0;1;0;2;0;1;168;8;0
0,4305177;0,1853455;49;240,1;4;1;0;0;1;0;1;0;0;0;2;1;1;146;6,9;1
0,394822;0,1558844;39;152,1;1;1;0;0;0;1;1;0;1;0;2;0;0;166;9,7;1
0,5207373;0,2711674;25;62,5;6;0;0;0;1;0;0;0;1;0;3;0;0;214;9,1;1
0,5;0,25;28;78,4;7;0;0;0;1;1;1;1;0;0;4;0;1;196;7,2;1
0,4505814;0,2030236;44;193,6;21;0;0;0;1;1;1;0;0;0;10;0;1;196;6,4;1
0,1613237;0,0260253;35;122,5;1;0;1;0;0;1;1;1;0;0;9;1;1;190;5,8;1
0,4915254;0,2415972;43;184,9;3;0;0;0;1;1;1;0;1;0;5;1;1;188;10,8;1
0,4489796;0,2015827;24;57,6;2;1;0;0;0;1;0;0;1;0;5;0;0;90;6,7;1
0,5;0,25;41;168,1;7;0;0;0;1;0;1;0;0;0;1;1;0;129;4,5;1
0,5;0,25;44;193,6;1;0;1;0;1;0;1;0;0;0;2;1;0;146;6,9;0
0,5012658;0,2512674;32;102,4;4;1;0;0;1;1;1;1;1;1;10;0;1;270;6,7;0
0,4537314;0,2058721;36;129,6;12;0;0;0;0;0;0;0;0;0;1;0;1;136;9,2;1
0,3927126;0,1542232;21;44,1;1;1;0;0;0;0;0;0;1;0;9;0;0;236;4,1;0
0,5227273;0,2732438;52;270,4;1;0;1;0;0;1;1;0;1;0;3;0;0;156;10;1
0,5186567;0,2690048;56;313,6;4;0;1;0;0;1;0;0;0;0;1;0;0;136;9,2;1
0,5;0,25;42;176,4;1;1;0;0;1;1;0;0;1;0;5;1;1;147;8,1;1
0,2933105;0,086031;33;108,9;12;0;0;0;1;1;1;1;1;0;2;0;1;158;12,2;1
0,5;0,25;27;72,9;7;1;0;0;0;0;0;0;1;1;5;0;1;180;6,3;0
0,3262911;0,1064659;25;62,5;1;0;0;0;1;1;1;1;1;0;6;0;1;147;7;1
0,5;0,25;42;176,4;8;0;0;0;0;1;1;0;0;0;7;0;0;130;8,4;0
0,5396039;0,2911724;30;90;2;1;0;0;0;0;1;0;1;1;3;0;1;120;11,1;0
0,3604396;0,1299167;36;129,6;12;0;1;0;1;1;1;1;1;0;7;0;1;180;4,2;1
0,4305556;0,1853781;32;102,4;6;1;0;0;1;0;0;0;1;0;2;1;1;172;6,9;0
0,3406326;0,1160306;33;108,9;10;1;0;0;1;0;0;0;1;0;10;0;1;177;6,9;1
